rowname	s_11.69_CTRL_Mixed	s_12.78	s_12.78_14.4	s_12.78_PLA11.5_NAWM	s_12002_CTRL	s_13.15_PA_15.5	s_13.15_MRI13	s_13.15_MRI13_NAWM	s_13.47_PLA4_CA	s_13.47_PLA8_C1	s_13.47_PCA8_CA	s_13.47_PLA4_cone	s_13.47_PLA13.8_cone	s_14.43_CTRL_WM	s_486_64M_WM	s_486_WM_Front.	s_487_59M_WM	s_9.34_PLA1	s_9.34_MRI2	s_9.34_PLA1_NAWM	s_9.67_MRI13_CA	s_9.67_PLA61	s_9.67_MRI13_WM	s_C101_WM	s_C101_WM_Temp.
x1_oleoyl_gpi_18_1	0.2174566790614422	0.40205986257777215	-0.07575771959944204	0.1522727242783804	0.3552483218895364	-0.8669914035691814	-0.179700258546038	0.8967683850858167	-0.9886385163452278	0.11372160688760231	0.01406920218115628	-3.445506397863178	-0.42212766008828734	0.9566663999111085	1.0736970479775427	1.2223744989879373	0.9338342561661293	0.37048090449032317	-0.3942930585904889	-0.383241917152958	0.06610352240971519	-1.5655175657622076	-0.15314084100197117	0.526268748346181	1.1738931782683393
oleoyl_arachidonoyl_glycerol_18_1_20_4_2	-0.7366424899245605	0.2873004700279432	0.45633578514962553	0.5314321882386798	-0.16918314709829185	-1.1234632373018432	0.12233529996985963	-0.42034921041985424	0.8131248025402826	0.6125151394338196	1.2109184717097876	-2.2209034775049306	1.5316068898313582	-0.0578916935201103	-0.0190162741524269	-0.02932838572989675	0.36590632133227724	1.4049713094817289	1.687179164721415	-0.7635178198830557	0.12575813775962177	-2.0190399731526254	0.33337158132976336	-1.074881161278971	-0.8485386915596208
kynurenine	-2.6495597943062448	1.7346460156157728	1.840136982747835	2.070213301979357	0.7487353188078837	0.22128118230099336	0.18311323883078875	0.04292340055000125	-0.7785206359870618	-0.6294286469360033	-0.49993845439037515	-1.1985535837367878	-0.8143853934387618	0.4890207379251778	0.5803396655803157	0.7059063869481557	-0.4998258604642354	-0.7722894920046901	-0.39507995079409947	-0.4212795665775738	0.16175898727534385	-0.12292997230847369	-0.06527039368689395	0.03997765620586375	0.02900886986371741
s_methylcysteine_sulfoxide	1.0029099629872893	0.5326663819066132	0.574581972510929	0.15964463823153335	0.2807061166191273	0.20925543675297226	-0.35269686530049377	-0.233284004996671	-0.7186203307474457	-0.7986957788629439	-0.2010965268991398	-0.8963763021379667	-0.9842200897031418	1.3862525862676314	1.7387907711877135	1.459696291454058	-2.7408158618321043	0.11849309790060696	0.41136213790126935	1.3744398014673007	-0.0797980572763883	-0.45162861900633355	0.16938136866529688	-0.6167751336810079	-1.3441729934087043
alpha_hydroxyisovalerate	-2.1286655275220254	1.6325211386249148	2.230337385270634	0.2513907220548212	1.1983619712185478	-0.41760410193364256	-0.13095389793351522	-0.47494147247906393	-0.4992495735207846	-0.4240250178039077	-0.5983834956310965	-0.30323243796170607	-0.42915254307350126	2.2373251380246577	0.3094653964305897	0.2873113153785727	-0.32509633096373863	-0.687284568553368	-0.3902951213735926	-0.43709951719442447	0.6260487028341069	-0.9805432463657551	-1.1081777995910325	0.3305517386657894	0.23139114339850556
sedoheptulose_7_phosphate	0.09035105374656226	-1.526924299157477	-0.806310920602702	-1.1900066353573027	0.06790798782232214	1.0384415424211608	1.0976165499111668	0.3478731538380993	-0.06919052778754892	-0.04430150076234092	0.5191475960058802	-0.48274269541199427	-0.0932984971123346	-2.3833965177036807	0.7662496077119945	0.6699496744156006	-0.7227379722212223	0.25828185948632726	0.6236867936038357	1.1305650296722431	1.0011114829362016	1.453777127067564	0.9413291619631357	-1.1415035709515442	-1.5458754835339594
ribulose_xylulose	0.8199837466446752	-0.8330784922665012	-0.5551287445513096	-0.297562550093824	0.1006500317309138	0.6541850482939479	0.6811648068517582	-0.3574329805785331	-0.11680930644261762	-0.9640634165253859	0.15579007137758247	-0.221579094019252	-0.9034454544578094	-1.6964086432031662	1.1750482681469083	1.1022721863410467	-1.856941294207067	-0.5351332353139724	-0.05944478236647594	1.4333340907678014	1.6474296768819874	1.0713827042422222	1.2620773714375761	-0.07924001341408209	-1.6270499952763982
x3_sulfo_nervonoyl_galactosylceramide_d18_1_24_1	0.8759817136294346	0.028874365017218958	0.03213627854658701	-1.1546726269624732	0.6717865845197064	-8.740824331770422e-4	0.11709449297075408	0.8301142197846273	-0.33302449203007173	-0.1047821516397225	0.4548149581419604	-1.8517912602686808	0.7126670737226704	1.1704733332215813	0.7611963663526526	0.5422784112724593	0.692148414828944	7.103921545000945e-4	-0.9459214852665117	-0.9896506579286881	-0.41857966712233646	-3.191098642322424	0.6709737378371068	0.5546293937662808	0.8745153302076084
x3_amino_2_piperidone	-0.0921556334273588	1.2658004974529298	1.1356778736657536	1.2402891171041919	1.0851126025366282	-0.6146880279682249	-0.7733441803753105	-0.6573166457801906	-1.36442095262156	-1.3380970995430406	-1.4577158637445804	-1.4064133413465947	-1.4842573281625069	-0.9486230248344003	1.2816335367120952	1.394528242873846	-0.3165006941392441	0.26450095613799013	-0.15440231558596001	0.9414444038334199	0.46572050356500455	-0.22727879641539675	0.3893447426469854	0.8976928208664993	0.47346860654899725
x2_hydroxyheptanoate	0.21851371897125363	0.8622961766711916	-0.6158656304954246	-2.4261226007596033	0.48118916210693713	0.3666776403977842	-0.54192116842353	0.6810798018238119	-0.7276010845369594	-0.19552930320475248	-0.6506989266477149	-0.39386934512730243	0.6543681087570163	2.9689990652625515	-0.04198381455770547	0.4201994322659138	-0.7307452318772129	-0.8371221772201234	0.4721840112936402	1.4982954530224053	-1.0553196579608142	-0.6043665849104443	0.010766901303587472	0.25614157598420023	-0.06956552213871368
x3_4_dihydroxybutyrate	-0.9744422901451436	-1.2013349810045941	0.11448768257451403	-2.084218345450032	-0.7565627426323214	1.0402167354949934	0.7555495318697738	0.36003648678659034	0.2825713103688001	0.7074778781676091	0.9809711735780577	0.21615518986664228	0.919410355749859	-2.5091005119044847	-0.0698637330741606	0.028345207500351504	-1.045366286791443	-0.23363695515090982	0.4098422196439095	0.19917456962922006	1.1669051915957764	1.316402208495093	1.0450749796334007	0.10998055329145497	-0.7780754280929493
glycosyl_n_stearoyl_sphinganine_d18_0_18_0	-0.9459139430461937	0.759833486559835	0.043514641086566275	0.4305343295640395	-0.2190303763505774	-1.6193742422261745	-0.6311676520755785	-0.7292336828808832	0.7121961063400327	0.771662965438673	1.0731078429098255	-0.6536611368513573	2.0917635420594225	0.055954549562411304	0.028854795096077274	-0.422051480858771	0.8094923993215543	0.43778676314385456	0.48815117577252853	-0.6427582247754362	0.34927428135324984	-3.0939416020372983	0.4153079346107659	0.33385532286601377	0.15584220541741275
n_acetyl_beta_alanine	0.170981594832194	-0.029133520265721045	-0.2829773522109397	-2.6507902123989564	0.8406155080253441	1.3104801268024149	-0.3696545704066434	0.25179573509675207	-0.18969737337107903	-0.22349666547606237	-0.19162879905994057	-0.44331089494625414	-0.6210665394734939	1.0121597384246717	1.2975516584397584	1.1430139939785187	-0.3790017640626023	0.45124247795059674	-0.15602651590604896	1.9467000066945885	-0.12955871156690094	-1.887486291416049	-0.44617758822470655	0.6508068045649521	-1.075340846024393
adenosine	-1.214013465709944	-1.283586992485675	-0.2374728377887174	-1.5257863316911076	0.30494131760277887	-1.2231396653826527	-0.009121944175037009	-0.3833474169304345	-0.16129552588818563	0.21051562607816154	0.7055862772559582	-0.7833608743023427	-0.2676348700146997	-0.3607844543402307	0.09998233014736609	-0.3877574179768075	0.10124355131833879	1.4257476574908603	3.345581398997569	0.523740218882768	0.2529770230370838	1.1642296066825242	0.2920803198120683	-0.40748767479504117	-0.18183585582458156
co_a_glutathione	0.6529370276474257	1.0622314295135886	-0.5660132735249723	0.10271411754267201	0.46000183093151903	0.40685913028314596	0.09867377065055885	0.5685895012635105	-0.10743945719486613	-0.26633137456990136	-0.18621260718037239	-3.0858196005612744	0.03233644105816947	0.03464920726919954	0.9021886707271568	1.0323547174691243	0.5249040184576778	-0.5285439445772316	-0.2879180387827395	0.7468660863715596	0.3078292675802987	-2.863559059261175	0.1558874599526701	0.5530565433623308	0.24975813557195517
x2_linoleoylglycerol_18_2	0.2473677139728006	-0.5641422147738135	-0.4383655115004271	0.5156035972606413	0.44343636274892995	0.1936518257360639	-0.26707803784769846	0.2085064271013334	-1.4992045736352828	-0.612183967203024	-0.16223349844938212	-2.2910198855328376	-0.41405706679884874	1.1304516651309502	1.4858619970337754	1.334256104378183	0.31474520509477744	-0.1745370806975621	-0.8846986165572058	0.004101603997455743	1.6485955446134657	-0.2717631088958332	1.8208405623721096	-0.2146781313240763	-1.5534569162244793
x3_5_cytidylyluridine	-0.15845295639986287	0.00609166227072288	0.916189936652612	-1.787399515932373	-0.7566808652333843	1.4705092560306219	1.7115025873231708	0.8357642023899827	0.15925474308621304	0.0019327610135775543	0.15544394626815564	1.0661164133848984	-0.46268896864292325	-1.4683149489040896	-0.38242659519991073	0.5704912687208745	0.24181691733299165	-0.10208200104607078	-1.3489829088451817	-1.7457659957634784	0.8746012250990465	1.227135084325513	0.728339660210553	-1.2483632252367325	-0.5040316829049446
n_stearoyl_sphingadienine_d18_2_18_0	-0.6715496248976476	0.6652286887175239	0.041082579014731974	-0.862031621754695	-0.12461410879781228	-0.41130867698647716	-0.39715036497740785	-1.220322968305441	0.4648119635975154	-0.9479179086339249	-0.07653184296405531	1.8056475744371805	0.926558579622742	-1.47232273437321	0.20903793475506416	0.26776423699556434	-1.4668490914935965	-0.8498168996738571	1.0595348823822406	0.6805191777023774	1.0104274192068425	2.520522897628592	0.16273658280144762	-0.27923333895252533	-1.0342233350512107
x2_hydroxyglutarate	-0.22679046659137256	-0.634628236198012	-1.8831854814747717	-2.5400993116861	-0.47884797833257203	0.7056872209943749	1.381518998702606	0.18152269771635174	-0.03683610723393977	0.46892714248642275	0.8036206432663153	0.6773454458172673	1.2322750379236436	-0.7080360147080438	-0.9828759250235216	-1.2263886722887014	0.5328419839442553	-0.037110894069776926	0.763435451716211	-0.6481899203997835	0.16110505654429821	1.9053628864090835	0.21013181970464606	0.22155167451542257	0.15766294826571503
x1_meadoylglycerol_20_3n9	-0.6267875845716948	-0.07844004554932026	0.9432671372102824	1.6425598913568766	0.6056763548212545	0.64733767269593	0.27087904972539434	0.8985060441166214	-1.550402049628064	-0.006186855495656012	0.37830461663598136	-0.6828887241950836	-0.15796779371693337	1.753554101722373	0.4289413285433944	0.7472765920281845	0.48793224871500335	0.39400751051428423	-0.9365922193156105	0.1008538102886653	0.00852026950995916	-2.5579087782208494	-0.016809766891038108	-1.206606677195671	-1.4870261331042556
x1_linoleoyl_gpg_18_2	-0.029395198481678427	0.060380380620732345	0.17478917347302017	0.21303982936862895	0.014203536992943659	-0.2856548536610822	-0.4574457209842922	0.7927454711893854	-2.3437419763385967	-1.1014041597527697	-0.7956464525062654	-0.9866908774018244	-1.3497329842072217	1.7147537665824026	1.4261733902805453	0.9608907164428684	0.7157358371376665	-0.09116765552860061	-0.9508892143899724	-0.6954607733408181	0.9023324793385692	-0.954850110212558	0.7218555371544833	0.9959801982819733	1.3491996599424863
gamma_glutamylvaline	0.45289156845768497	1.1419214123691073	1.2975129777633243	1.4386133443637454	-0.7733833411915894	-0.13525633352292163	0.17497437763743387	0.5939962087663423	-0.41107293736976225	-0.8485786274983509	0.03585633587095495	-0.9238147391331079	-1.2329859314294018	-0.5813571266301882	-0.03824148811345959	0.0010322234001374612	-1.3394215773694336	-1.7029437340252906	-1.998550087750513	-0.07496070673904519	1.5345293518607874	1.1258882346706813	0.9679782932737866	0.7928456112652837	0.5025266910737891
x5_gmp	-0.5050319411545632	-0.7368311543103181	-0.3978819975535935	-0.19311734070818376	1.174225786437838	-0.30505709163053385	-0.27642885717396576	0.5002533131930588	-1.0765869494186502	0.4327691028670783	-0.2793586202313726	-2.5920596870100336	-1.3305933384012834	1.1889695709081265	0.9132995714432812	0.9955496022232855	1.4866215621762242	0.7600331457625318	-0.191708932683891	1.3297293093421862	-0.09822115891628332	-1.6728200971294862	0.5571182907328478	-0.22491586898140492	0.5420437802170844
x2_3_dihydroxy_2_methylbutyrate	0.38453705470903143	2.366262165267262	2.9085449335625864	0.6251312732540588	-0.9913147812128524	-0.4577039499182851	-0.7102941342104564	-0.3754802175477659	-0.7910052463315393	-0.45256450463222797	-0.8081014627397144	-0.30856393865550097	-1.0889416861062613	0.15010583360787727	-0.23844524212711699	-0.15927986079391238	0.348693383440994	0.12319709272370646	-0.48583897169407353	0.5870157573396846	1.343721014779536	-0.5374986538084642	0.0988439276147285	-0.17311991824898343	-1.3578998682723238
cysteinylglycine	-0.018034892290054897	-0.27237448539769643	-0.3366071519224706	-0.47559576091420896	-0.2293165514835702	0.4502620159493716	0.2237320014258572	-0.47805907640050305	-1.1253511727100878	-0.11303309503167676	-0.01909060026641891	-1.0638283519246117	-0.40855865141550235	-0.09304067126856044	-0.22380338705289182	-0.14052407507541745	0.12978774031312937	-0.2969350910486171	0.36344229700603553	-0.33703098680385507	2.779117347030256	2.234063286307862	2.011539920190387	-1.2298517171488739	-1.33090889006791
x1_stearoyl_2_docosahexaenoyl_gpe_18_0_22_6	-0.08324392153023738	-0.20944722257760878	-0.7937689471330601	-1.485742977887881	-0.2851872091904441	0.09466106612009359	-0.8905851910611274	-1.175973076978569	0.9188293041356639	-0.840707969669167	0.21257861015552437	1.9564304272800845	0.6770544286308101	-1.053616045224732	1.0114202118758697	0.7048821500608771	-1.66238118521475	-0.7682219496883388	0.3221565186559589	1.5887262314431068	0.7067031539211687	1.273120536484902	-0.08379042549326197	0.9855263433379876	-1.119422860452836
x1_oleoyl_gpg_18_1	-0.1580573574047981	0.3514897232425502	0.4650436066748943	0.9282046491159186	0.22704015412244294	-0.16275410748061675	0.29375753200529503	1.5149961241984837	-1.298118030387905	-0.41748961004758794	-0.3709359958910778	-2.6272001153523443	-0.7595806831256583	0.8408260092837416	0.6038350713037524	0.6764374971483875	1.013501446848871	0.529926155885187	-1.201717687093065	-0.9571055340822335	0.4626715052832619	-1.9524103892674072	0.6944769962046553	0.27527506206335667	1.0278879767518985
n_acetylphenylalanine	-0.3477385509594247	0.5561540441146674	1.5871720037337163	2.7416192094380203	-0.8977857288712963	0.5983746489290027	0.07575262171319724	0.4247844920470484	-0.44426756757802705	-0.49325493897598466	-0.41230643888292773	-0.8927702879522481	-0.8203662551540576	-0.8703175005238636	0.05612504225986913	0.1598114826310091	-1.2808263742033532	-1.667215684503983	-1.2843379101164305	-0.5684489143551882	0.9461675432498452	0.6076063850855122	0.728711285603226	0.6861696599802672	0.8111877332914185
sedoheptulose	-0.988650139826653	-1.3018020164238848	-0.10922783982625069	-2.0708796207939772	-0.8296384057310121	1.0669395527305632	0.7386157573611799	0.321534237357997	0.3610959901934442	0.6711977726442429	0.9190086218310035	0.3184750074464337	0.9410766416789266	-2.3848323627225887	0.057125020134288315	0.048108288465423234	-1.1673042174843995	-0.1951717649132447	0.40223509125750057	0.2798267291240701	1.1881793755855148	1.2838209143768522	1.0561196920695122	0.1696268591365166	-0.7754791836714683
x2_hydroxybutyrate_2_hydroxyisobutyrate	-1.0562832527815127	2.1144481745682975	2.5699969091592307	0.593369970441534	-0.33952422795819126	0.7925223483424733	1.050392274245627	0.7112665949023512	-1.0278264571171032	-0.9139332679742497	-1.0217396948844693	-0.8468468655701751	-0.910210904625773	0.23741236450405745	0.35904477205475027	0.39067836698309677	0.3565018676186028	-0.963681125587895	-0.6802714544731577	-0.654445940683276	1.1690034203078399	-0.3174115421275791	-0.5114619233864869	-0.5133584718574482	-0.5876419341005388
gamma_tocopherol_beta_tocopherol	0.6407851200043334	0.6420597835064095	0.14282670696223002	0.5994455753465424	0.23984245837744278	-1.4647838117511789	-1.0623815124273366	-0.8284636678241384	-0.8745087281323043	-1.3252408284385646	-1.2408453199829417	-1.5556003063873436	-1.1784910801972661	0.7871569281951214	-0.4191728135163348	0.33710680241679086	1.8682025792415295	-0.1253930249758217	0.2695612000581161	0.22270505304772215	0.32500959982225514	0.30771806105844085	0.18926381238948878	1.7379825593578908	1.7652148538489432
biliverdin	-1.0413128540264889	-0.9399738681790265	-0.8874476931847297	0.9974618033633883	-0.2895494327780752	1.0099479548101165	0.7462826077124647	0.24890918410561255	0.7669934380326466	-0.23328081017307006	0.8067100492880915	1.5939107404986002	0.619907037511901	-0.19742884532181398	-0.3871504515258442	-1.7266343322972166	-1.7826483637806423	-1.4501582573351863	-0.5964923814121609	0.1064213902298399	-0.09160146274991433	2.12892051874841	0.1397401951770633	0.8715792586876089	-0.4131054254015426
x2_o_methyluridine	-0.6911010256563734	0.5425691699004079	1.4282110290058734	2.160990473104228	-0.7301917081894185	0.49246679317098946	0.1484780309570738	0.16023922560043324	-0.23929786103461775	-0.048424046889675325	0.07068395245281725	-0.5189808351354135	-0.596739580009942	-0.37272310946442794	0.07777056144512547	0.2348761693910046	-0.9544579069676448	-2.2277996428120876	-1.7905818080037605	-1.3583728083146906	1.0908463982272518	1.1054186406653814	0.9386019057903753	0.4844866505697449	0.5930313321973718
